ident	name	type	frequency_khz	latitude_deg	longitude_deg
KMB	Kemble	NDB	349	51.66916667	-2.068888889
KMC	Komatsu	VORTAC	112000	36.39640045	136.4049988
KMC	King Khaled Military City	VORTAC	115900	27.87949944	45.55680084
KMG	Kunming	VOR-DME	112900	25.01670074	102.7330017
KMH	Gimhae	VOR-DME	113800	35.19910049	128.9360046
KMI	Kalemie	VOR	116300	-5.868830204	29.24990082
KMI	Kmiecin	VOR	116800	54.20130157	19.14509964
KMI	Kalemie	NDB	261	-5.918819904	29.18330002
KMI	Indo Muro Kencana	NDB	276	-0.6891670227	114.4449997
KML	Kamishly	VOR-DME	115100	37.01670074	41.20529938
KML	Kamishly	NDB	313	37.03030014	41.20529938
KMP	Kempsey	NDB	230	-31.05830002	152.7899933
KMS	Kermanshah	VOR-DME	114600	34.33969879	47.16910172
KMS	Kermanshah	NDB	382	34.32720184	47.2018013
KN	Kindu	NDB	270	-2.952409983	25.91650009
KN	Dongshan	NDB	413	27.74329948	120.6500015
KN	Kankan	NDB	276	10.3760004	-9.283470154
KN	Kangra	NDB	237	32.16989899	76.26370239
KN	Kansai	NDB	346	34.49509811	135.3450012
KN	Skrova	NDB	300	68.15280151	14.64920044
KN	Oksywie	NDB	494	54.54859924	18.56699944
KN	Kostino	NDB	642	56.29999924	37.71670151
KN	Kobona	NDB	420	60.03329849	31.54999924
KN	Khon Kaen	NDB	393	16.46209908	102.7839966
KN	Beograd	NDB	380	44.89459991	20.13610077
KNA	Kaunas	VOR-DME	114400	54.95980072	24.06529999
KNA	Kenana	VOR-DME	115400	13.02869987	32.90719986
KNA	Kenana	NDB	400	13.16740036	32.7173996
KNE	Kansai	VOR-DME	111800	34.43009949	135.2519989
KNE	Kunovice	NDB	434	49.04650116	17.45219994
KNG	Kananga	VOR-DME	115500	-5.902150154	22.4496994
KNG	Kananga	NDB	380	-5.91132021	22.49139977
KNG	Konig	NDB	355	49.7621994	9.091670036
KNI	Kainuu	VOR-DME	114900	64.28250122	27.65579987
KNK	Connaught	NDB	364	53.89649963	-8.937000275
KNM	Kigali	VOR-DME	114900	-1.969210029	30.1473999
KNO	Kautokeino	TACAN	109600	69.01889801	23.02300072
KNS	Kaunis	VOR-DME	115800	68.45400238	27.45149994
KNY	Konya	VOR-DME	111200	37.99670029	32.56439972
KNY	Konya	NDB	390	37.99670029	32.56439972
KO	Koumac	NDB	313	-20.54175	164.261056
KO	Makokou	NDB	271	0.5807700157	12.8895998
KO	Kozala	NDB	438	45.33459854	14.44680023
KO	Kota	NDB	284	25.16559982	75.84369659
KO	Kano	NDB	260	12.03349972	8.516489983
KO	Kotly	NDB	635	59.61330032	28.77330017
KO	Dili	NDB	391	-8.552109718	125.5210037
KO	Kilimanjaro	NDB	298	-3.432909966	36.99340057
KO	Koshany	NDB	490	50.94649887	30.97649956
KO	Kaoma	NDB	349	-14.79810047	24.78310013
KOA	Kona	VORTAC	112100	19.71723889	-156.0449203
KOG	Gangneung	VOR-DME	113500	37.75880051	128.9499969
KOK	Koksy	VORTAC	114500	51.09469986	2.651669979
KON	Konya	TACAN	114100	37.99890137	32.56610107
KOR	Korsa	VOR-DME	112800	55.43939972	11.63150024
KOR	Korso	NDB	322	60.37210083	25.06839943
KOR	Korinthos	NDB	392	37.93030167	22.93580055
KOS	Kos	VOR-DME	109000	36.79059982	27.09110069
KOS	Kos	NDB	311	36.79529953	27.09110069
KOT	Kotakoli	NDB	340	4.168859959	21.75079918
KOW	Ganzhou	VOR-DME	112100	25.82169914	114.9150009
KOW	Kowanyama	NDB	242	-15.47970009	141.7480011
KOZ	Kozani	VOR-DME	109600	40.28509903	21.8404007
KP	Kyaukpyu	NDB	250	19.42609978	93.53510284
KP	Grama	NDB	395	-23.05389977	-47.06959915
KP	Ketapang	NDB	333	-1.750280023	109.9840012
KP	Kolhapur	NDB	260	16.66469955	74.28240204
KP	Anju	NDB	275	39.60910034	125.6709976
KP	Kargopol	NDB	705	61.53329849	38.96670151
KP	Kamenets	NDB	732	48.69300079	26.60490036
KPE	Kan'On	VOR-DME	109850	34.35929871	132.4109955
KPG	Kupang	VOR-DME	112200	-10.17399979	123.6780014
KPL	Kavala	VOR-DME	108800	40.91180038	24.6140995
KPO	Pohang	VORTAC	112500	35.97750092	129.473999
KPS	Kamphaeng Saen	TACAN	115100	14.09109974	99.91230011
KPS	Kamphaeng Saen	VOR-DME	114500	14.16720009	99.9509964
KPS	Kamphaeng Saen	NDB	251	14.1704998	99.95649719
KPT	Kempten	VOR-DME	109600	47.74580002	10.34969997
KQ	Kone	NDB	305	-21.10486	164.87225
KQ	Akan	NDB	221	43.1344986	144.1439972
KQ	Koltsovo	NDB	370	56.74499893	60.71829987
KR	Squaw	NDB	323	54.79869843	-66.80480194
KR	Nanchengzi	NDB	314	39.14500046	114.5999985
KR	Conakry	NDB	365	9.560520172	-13.6310997
KR	Kailashahar	NDB	310	24.30949974	92.00630188
KR	Kochi	NDB	399	33.54610062	133.6779938
KR	Taldykorgan	NDB	303	45.11669922	78.44999695
KR	Krasnoarmeysk	NDB	932	51.04330063	45.64830017
KR	Kaliningrad	NDB	840	54.90999985	20.67169952
KR	Kirishi	NDB	885	59.45000076	32.04999924
KR	Krasnodar	NDB	493	45.00500107	39.13330078
KR	Nakhon Ratchasima	NDB	399	14.95650005	102.3150024
KR	El aAtaya	NDB	308	34.74330139	11.30609989
KR	Krabor	NDB	600	50.60639954	29.27820015
KRA	Kiruna	VOR-DME	115200	67.81919861	20.33749962
KRA	Aden	VOR-DME	112500	12.83119965	45.02349854
KRC	Karpathos	NDB	314	35.41970062	27.14999962
KRD	Khoram Abad	VOR-DME	116400	33.43510056	48.28910065
KRD	Khoram Abad	NDB	350	33.3852005	48.43439865
KRE	Kochi	VOR-DME	113700	33.54180145	133.6799927
KRG	Korhogo	VOR	115200	9.372469902	-5.644309998
KRG	Karaganda	VOR-DME	113400	49.68610001	73.36329651
KRH	Karlsruhe	VOR-DME	115950	48.99290085	8.58423996
KRI	Quari	NDB	265	-29.78969955	-51.8307991
KRK	Kirkuk	TACAN	113900	35.47119904	44.34790039
KRK	Kerkira	VOR-DME	114700	39.44390106	20.07279968
KRM	Karmoy	VOR-DME	115150	59.3465004	5.201690197
KRM	Kerema	NDB-DME	401	-7.962619781	145.7749939
KRN	Kotroni	TACAN	115400	38.1385994	23.95280075
KRN	Karnice	VOR-DME	117800	51.94620132	20.44459915
KRO	Karistos	VOR-DME	112200	37.99420166	24.49500084
KRP	Kavala	TACAN	114300	40.91569901	24.61599922
KRS	Kuressaare	VOR-DME	112400	58.22829819	22.51539993
KRS	Krasnoyarsk	VOR-DME	113200	56.16999817	92.50830078
KRS	Turkmenbashi	VOR-DME	112300	40.08499908	53
KRS	Karistos	NDB	285	37.99420166	24.49500084
KRT	Khorat	TACAN	117800	14.93500042	102.072998
KRT	Kartuzy	VOR-DME	113200	54.29970169	18.20800018
KRT	Khorat	VOR-DME	113700	14.91730022	102.1399994
KRU	Kruunu	NDB	388	63.79180145	23.1739006
KRW	Krakow	NDB	353	50.09560013	19.91279984
KRY	Kingaroy	NDB	209	-26.57859993	151.8439941
KS	Kilo-Sierra	NDB	340	66.04219818	29.09269905
KS	Fiskenaesset	NDB	354	63.08330154	-50.68330002
KS	Keshod	NDB	282	21.31850052	70.26170349
KS	Kushiro	NDB	194	43.0359993	144.201004
KS	Opalikha	NDB	565	55.83330154	37.26670074
KS	Krasny	NDB	103	47.20000076	40.34999847
KS	Nizhneye Sancheleevo	NDB	885	53.68330002	49.43330002
KS	Chelyabinsk	NDB	412	55.29330063	61.5882988
KS	Kroonstad	NDB	228	-27.67889977	27.28720093
KS	Ks	NDB	400	25.05579948	121.2170029
KS	Kisoro	NDB	258	-1.285439968	29.71730042
KS	Kinloss	NDB	370	57.65039825	-3.587039948
KS	Kasama	NDB	367	-10.21679974	31.14660072
KSA	Ndjili	VOR-DME	115000	-4.404739857	15.41819954
KSC	Kosice	VOR-DME	108200	48.68310165	21.24819946
KSC	Kingscote	NDB	215	-35.70920181	137.5140076
KSD	Karlstad	VOR-DME	117800	59.44240189	13.33160019
KSE	Kushiro	VOR-DME	112500	43.03379822	144.2039948
KSH	Kermanshah	TACAN	115500	34.31110001	47.02780151
KSI	Kumasi	VOR-DME	113900	6.708570004	-1.590659976
KSL	Kassel	NDB	349	51.46480179	9.457400322
KSM	Seoul	VOR-DME	113000	37.43519974	127.1100006
KSO	Kastoria	NDB	372	40.44469833	21.27939987
KSR	Kayseri	TACAN	116900	38.7635994	35.47750092
KSR	Kayseri	VOR-DME	116300	38.77560043	35.52170181
KSR	Errachidia	NDB	293	31.9253006	-4.36221981
KSS	Kinloss	TACAN	109800	57.65930176	-3.535109997
KSV	Kasane	VOR-DME	113300	-17.83270073	25.16990089
KSY	Kelly	TACAN	112000	29.39159966	-98.58100128
KT	Kawthoung	NDB	290	10.05179977	98.54969788
KT	Jimma	NDB	252	7.655409813	36.83179855
KT	Kostanay	NDB	512	53.25	63.51940155
KT	Katsina	NDB	365	12.99050045	7.643290043
KT	Katnes	NDB	355	68.41899872	17.29859924
KT	Tolmachevo	NDB	310	55.02000046	82.74169922
KT	Stavropol	NDB	730	45.12170029	42.18170166
KT	Kukushtan	NDB	672	57.65169907	56.50999832
KT	Hengchun	NDB	425	22.04380035	120.7310028
KT	Keetmanshoop	NDB	395	-26.56620026	18.10309982
KT	Southdowns	NDB	394	-12.90159988	28.14990044
KT	Kaitaia	NDB-DME	238	-35.02859879	173.2420044
KTA	Kalamata	NDB	348	37.05649948	22.02449989
KTE	Kagawa	VOR-DME	108400	34.21250153	134.022995
KTG	Kitzingen	VOR	111400	49.7458992	10.21360016
KTG	Hengchun	DME	112700	22.04380035	120.7310028
KTH	Kithira	VOR-DME	113800	36.2757988	23.01619911
KTI	Kuhtai	NDB	413	47.21549988	11.02779961
KTL	Kotlas	VOR-DME	117800	61.24169922	46.7132988
KTM	Kathmandu	VOR-DME	112300	27.67469978	85.34919739
KTM	Khartoum	VOR-DME	112100	15.56610012	32.55339813
KTN	Kariatain	VOR-DME	117700	34.2132988	37.2641983
KTN	Kariatain	NDB	373	34.22719955	37.2336998
KTP	Ketapang	VOR-DME	116800	-1.816490054	109.9660034
KTR	Kithira	TACAN	109400	36.30250168	22.9510994
KTS	Kutaisi	VOR-DME	113600	42.17350006	42.45610046
KTV	Keetmanshoop	VOR-DME	112900	-26.53739929	18.11359978
KU	Kununurra	VOR-DME	116500	-15.77560043	128.7089996
KU	Kaduna	VOR-DME	114700	10.59609985	7.447509766
KU	Kuito	NDB	320	-12.41670036	16.93330002
KU	Kununurra	NDB	221	-15.78390026	128.7039948
KU	Kook Islands	NDB	298	64.06999969	-52.01309967
KU	Kissidougou	NDB	387	9.169369698	-10.12180042
KU	Kuabang	NDB	382	1.187139988	127.8939972
KU	Silchar	NDB	351	24.9197998	92.98750305
KU	Kumamoto	NDB	249	32.80550003	130.7680054
KU	Koltsovo	NDB	370	56.74499893	60.89170074
KU	Migalovo	NDB	449	56.83670044	35.84170151
KU	Mogocha	NDB	450	53.73329926	119.7669983
KU	Chiayi	NDB	525	23.58419991	120.3889999
KU	Makumbi	NDB	363	-17.52449989	31.25779915
KUA	Kuwait	VOR-DME	115500	29.21839905	47.96760178
KUB	Kubuna	NDB	166	-8.693050385	146.7550049
KUE	Kumamoto	VOR-DME	112800	32.83480072	130.8419952
KUN	Kunovice	NDB	416	49.11389923	17.50139999
KUR	Kurki	NDB	310	62.92250061	27.87800026
KUR	Kuruman	NDB	353	-27.45999908	23.41449928
KUS	Kaunas	NDB	343	54.96580124	24.12190056
KUT	Kutahya	TACAN	110900	39.42990112	30.0128994
KUT	Kumul Platform	NDB	174	-8.064350128	144.5610046
KUZ	Kunsan	VORTAC	112800	35.91040039	126.6110001
KV	Kilimanjaro	VOR-DME	115300	-3.427880049	37.10660172
KV	Xinzheng	NDB	256	34.76169968	113.7750015
KV	Kvalsund	NDB	362	69.81159973	19.00309944
KV	Zhulyany	NDB	360	50.40420151	30.51160049
KVB	Kvernberget	VOR-DME	113800	63.11809921	7.810540199
KVR	Kavouri	NDB	357	37.81420135	23.75939941
KVR	Kryvyi Rih	DME	116000	48.05089951	33.21170044
KVY	Karlovy Vary	VOR-DME	111550	50.20119858	12.92590046
KW	Klagenfurt	NDB	405	46.66749954	14.21829987
KW	Bujumbura	NDB	385	-3.132169962	29.28849983
KW	Kitona Base	NDB	255	-5.931670189	12.43280029
KW	Kokshetau	NDB	975	53.37189865	69.64029694
KW	Kislovodsk	NDB	995	43.94169998	42.65000153
KW	Knevichi	NDB	400	43.47000122	132.322998
KW	Hengchun	NDB	415	21.93169975	120.8389969
KW	Kirkwall	NDB	395	58.95959854	-2.911580086
KW	Koviahy	NDB	735	49.91650009	35.54330063
KW	Noibai	NDB	320	21.23880005	105.7460022
KWA	Gwangju	VOR-DME	114400	35.12620163	126.8119965
KWE	Guiyang	VOR-DME	114300	26.52000046	106.7949982
KWE	Kohtoh	VOR-DME	115000	35.60900116	139.8150024
KWJ	Gwangju	TACAN	114100	35.11880112	126.8000031
KWL	Guilin	VOR-DME	114900	25.20999908	110.038002
KWL	Kirkwall	VOR-DME	108600	58.95970154	-2.893949986
KWZ	Kolwezi	NDB	264	-10.7184	25.49979973
KX	Kumejima	NDB	295	26.36240005	126.7160034
KXC	Kumejima	VORTAC	116700	26.37190056	126.7220001
KY	Wangbingou	NDB	365	41.70500183	123.7470016
KYE	Kamiyaku	VOR-DME	115400	30.39010048	130.651001
KYU	Kaiyuan	VOR-DME	114900	42.63330078	124.0080032
KYV	Kimberley	VOR-DME	113200	-28.79990005	24.76040077
KZ	Buttonville	NDB	248	43.93370056	-79.32920074
KZ	Kyzyl Kiya	NDB	555	40.25	72.09999847
KZ	Kyzylorda	NDB	486	44.7016983	65.59999847
KZ	Kizlyar	NDB	455	43.83330154	46.71670151
KZ	Severnoye	NDB	100	56.33499908	78.36000061
KZ	Kleinsee	NDB	213	-29.64410019	17.0977993
KZE	Kisarazu	VOR-DME	114500	35.40240097	139.9029999
KZL	Kyzyl	VOR-DME	112300	51.59000015	94.20670319
KZN	Kazan	VOR-DME	112700	55.60499954	49.27170181
KZN	Kozani	NDB	291	40.28900146	21.84199905
KZO	Kyzylorda	VOR-DME	112700	44.70669937	65.59999847
KZO	Kastelorizo	NDB	416	36.14220047	29.5760994
L	Salta	NDB	305	-24.86359978	-65.49739838
L	La Rioja	NDB	307	-29.35849953	-66.78150177
L	Paso De Los Libres	NDB	325	-29.66939926	-57.15579987
L	El Palomar	NDB	315	-34.5882988	-58.625
L	Esquel	NDB	260	-42.89289856	-71.11260223
L	Beijing	NDB	287	40.11180115	116.5680008
L	Tallinn	NDB	418	59.4131012	24.87649918
L	Liboc	NDB	372	50.11989975	14.28660011
L	Budapest	NDB	357	47.4518013	19.24729919
L	Almaty	NDB	430	43.3348999	77.00589752
L	Balti	NDB	389	47.85570145	27.76950073
L	Porsang	NDB	275	69.89579773	25.00810051
L	Krakow	NDB	379	50.08190155	19.81459999
L	Getafe	NDB	335	40.2798996	-3.74236989
L4	Nipawin	NDB	402	53.33470154	-104.0090027
L7	Estevan	NDB	395	49.20999908	-102.8600006
LA	Lahore	VOR-DME	112700	31.49970055	74.40000153
LA	Lake Awasa	NDB	215	7.067840099	38.50080109
LA	Namest	NDB	563	49.13650131	16.17959976
LA	Langholt	NDB	344	65.5766983	-19.48830032
LA	Bula	NDB	405	-3.110820055	130.5110016
LA	Leh	NDB	105	34.15000153	77.58329773
LA	Lagos	NDB	336	6.606480122	3.327929974
LA	Lahore	NDB	268	31.50110054	74.38330078
LA	Lavrentiya	NDB	445	65.58329773	-171.0130005
LA	Lazarevskoye	NDB	307	43.91669846	39.33330154
LA	Cheboksary	NDB	510	56.07329941	47.26169968
LA	Lanseria	NDB	270	-26.01029968	27.83950043
LA	Arlanda	NDB	404	59.72949982	17.94669914
LA	Lyneham	NDB	282	51.50830078	-2.005870104
LA	Wirey	NDB	227	27.93540001	-82.07579803
LA	Earle	NDB	401	40.42649841	-87.05180359
LA	Artda	NDB	206	42.77759933	-84.49759674
LAA	Lamar	VORTAC	116900	38.19710159	-102.6880035
LAA	Laanila	NDB	350	64.96630096	25.21120071
LAB	Landsberg	TACAN	112150	48.06529999	10.88080025
LAB	Labraq	NDB	392	32.78689957	21.96579933
LAB	Labuan	NDB	260	5.284719944	115.2549973
LAC	Lacomas	NDB	328	47.00799942	-122.5559998
LAE	Lae	NDB	388	-6.737269878	146.9980011
LAG	Laage	TACAN	108250	53.9197998	12.28629971
LAG	Lagos	VOR-DME	113700	6.708459854	3.327450037
LAG	Lago Agrio	NDB	353	0.06666699797	-76.90329742
LAH	Hanover	NDB	276	43.70230103	-72.17749786
LAJ	Lajes	TACAN	110800	38.7132988	-27.11540031
LAK	Banja Luka	VOR-DME	115900	44.94169998	17.29579926
LAL	Lakeland	VORTAC	116000	27.98620033	-82.01390076
LAM	Lamerd	VOR-DME	117000	27.37280083	53.18399811
LAM	Lambourne	VOR-DME	115600	51.64609909	0.1516669989
LAM	Lamerd	NDB	346	27.36709976	53.19520187
LAN	Lansing	VORTAC	110800	42.7173996	-84.6977005
LAN	Amatecampo	NDB	331	13.41209984	-89.13749695
LAO	Laoag	VOR-DME	112900	18.17880058	120.5289993
LAP	Lapa	VOR-DME	113700	-13.2645998	-43.40819931
LAP	La Paz	VOR-DME	112300	24.0855999	-110.3590012
LAP	Lapa	NDB	320	-13.26490021	-43.4131012
LAP	La Paz	NDB	300	24.06940079	-110.3659973
LAP	La Praz	DME	110650	46.67610168	6.413330078
LAR	La Rioja	VOR	113500	-29.3885994	-66.8035965
LAR	Laramie	VORTAC	117600	41.33789825	-105.7210007
LAR	Larisa	TACAN	109000	39.65459824	22.50659943
LAR	Lar	VOR-DME	117900	27.67519951	54.41519928
LAR	La Rioja	NDB	410	-29.38279915	-66.79250336
LAR	Lago Agrio	NDB	412	0.08388900012	-76.88030243
LAR	Lar	NDB	224	27.66970062	54.37749863
LAR	Arruda	NDB	382	38.99430084	-9.040390015
LAS	Las Vegas	VORTAC	116900	36.07970047	-115.1600037
LAS	Guerra	NDB	200	18.5781002	-69.72440338
LAT	Latina	VOR-DME	111200	41.54109955	12.91810036
LAT	Latina	NDB	379	41.5243988	12.9435997
LAU	Lichtenau	NDB	341	51.20429993	9.690990448
LAV	Laravale	VOR	117800	-28.08979988	152.9250031
LAV	Lago Agrio	VOR-DME	112300	0.102222003	-76.85639954
LAV	Landvetter	VOR-DME	114600	57.65610123	12.28989983
LAW	Poznan	VOR-DME	115800	52.42240143	16.8302002
LAW	Lawton	VOR-DME	109400	34.49620056	-98.4131012
LAX	Los Angeles	VORTAC	113600	33.93310165	-118.4319992
LAY	Laayoune	VOR-DME	112100	27.14290047	-13.21800041
LAY	Atalaya	NDB	295	-10.72780037	-73.7696991
LAY	Islay	NDB	395	55.68289948	-6.249479771
LB	Labasa	VOR-DME	115100	-16.41830063	179.3150024
LB	Lobito	NDB	380	-12.36670017	13.5333004
LB	Bahrain	NDB	395	26.25839996	50.65520096
LB	Lambarene	NDB	310	-0.7120530009	10.23089981
LB	Labe	NDB	340	11.32610035	-12.28680038
LB	Labuhan Bajo	NDB	238	-8.489520073	119.887001
LB	Chelyabinsk	NDB	452	55.31669998	61.42169952
LB	Lop Buri	NDB	280	14.88630009	100.6600037
LB	Liubymivka	NDB	670	45.62480164	34.89680099
LB	Panck	NDB	383	36.96459961	-100.9560013
LB	Panbe	NDB	416	41.06829834	-100.572998
LB	Freep	NDB	263	29.19440079	-95.46330261
LB	Pollo	NDB	219	33.73789978	-101.8290024
LBA	Turkmenabat	VOR-DME	109200	39.09000015	63.61169815
LBA	Macae	NDB	210	-22.1093998	-39.91640091
LBA	Leeds Bradford	NDB	403	53.86500168	-1.652889967
LBB	Lubbock	VORTAC	109200	33.70489883	-101.9140015
LBE	Elbe	VOR-DME	115100	53.65420151	9.595060349
LBF	North Platte	VORTAC	117400	41.04859924	-100.7470016
LBG	Lubang	VOR-DME	117500	13.85410023	120.1070023
LBH	Laker	NDB	332	45.54109955	-122.461998
LBL	Liberal	VORTAC	112300	37.04439926	-100.9710007
LBN	Laibin	VOR-DME	113700	23.74329948	109.211998
LBN	Trakshi	VOR-DME	112900	56.77339935	26.35210037
LBN	Chelyabinsk	VOR-DME	113300	55.30670166	61.52000046
LBR	Lilabari	VOR-DME	116500	27.29190063	94.10030365
LBR	Labrea	NDB	295	-7.250370026	-64.7838974
LBT	Lumberton	VOR	110000	34.6106987	-79.05480194
LBU	Luburg	VOR-DME	109200	48.9129982	9.340229988
LBV	La Belle	VORTAC	110400	26.82819939	-81.3914032
LBY	Eaton	VORTAC	110600	31.41869926	-89.33760071
LC	Lam Chau	NDB	390	22.29529953	113.8949966
LC	Balti	NDB	790	47.88130188	27.75
LC	Lichinga	NDB	345	-13.28489971	35.21670151
LC	Antonov	NDB	534	50.65029907	30.15399933
LC	Keyli	NDB	353	30.19309998	-93.26309967
LC	Pickl	NDB	376	39.8810997	-82.83609772
LC	Blnap	NDB	328	43.5367012	-71.53700256
LCA	La Chatre	VOR	112100	46.69139862	2.149580002
LCA	Larnaca	VOR-DME	112800	34.87329865	33.62670135
LCA	Larnaca	NDB	432	34.82170105	33.55500031
LCC	Lecce	VORTAC	112800	40.24840164	18.13069916
LCE	Los Cedros	VOR-DME	112600	7.817989826	-76.72190094
LCE	La Ceiba	NDB-DME	227	15.73820019	-86.89050293
LCG	Wayne	NDB	389	42.24259949	-96.98370361
LCH	Lake Charles	VORTAC	113400	30.14150047	-93.10559845
LCH	Lechfeld	TACAN	108800	48.19049835	10.85900021
LCH	Longchang	VOR-DME	117600	40.86169815	123.1330032
LCK	Rickenbacker	TACAN	134200	39.80820084	-82.92880249
LCQ	Lake City	NDB	204	30.18530083	-82.57859802
LCU	Lucin	VORTAC	113600	41.36299896	-113.8410034
LCY	City	NDB	322	51.50429916	0.06750299782
LCY	Logan County	NDB	326	35.84560013	-97.415802
LCZ	Murcia/San Javier	NDB	381	37.67630005	-0.9392780066
LD	Ludhiana	NDB	380	30.85950089	75.96469879
LD	Krasnodar	NDB	493	45.06499863	39.24670029
LD	Lubbi	NDB	272	33.66260147	-101.7229996
LDA	Lamidada	NDB	236	27.25329971	86.67079926
LDK	Crimson	VORTAC	117800	33.25889969	-87.53690338
LDM	Ludington	NDB	341	43.96319962	-86.40950012
LDN	Linden	VORTAC	114300	38.85440063	-78.20559692
LDP	La Divina Pastora	VOR-DME	117700	4.692780018	-61.02759933
LDP	La Divina Pastora	NDB	245	4.697500229	-61.02780151
LDR	Villa Dolores	NDB	310	-31.95280075	-65.14250183
LDS	Curbelo	VOR-DME	117600	-34.85829926	-55.09170151
LDS	Leeds	NDB	389	48.54539871	-109.6900024
LDV	Landivisiau	TACAN	115150	48.52830124	-4.156310081
LDY	Lydd	DME	108150	50.95920181	0.9374769926
LDZ	Lodz	VOR-DME	112400	51.80009842	19.65609932
LE	Ndele	VOR	113100	8.397109985	20.68589973
LE	Lubumbashi	NDB	285	-11.59469986	27.54129982
LE	Biysk	NDB	375	52.46670151	85.38330078
LE	Leicester	NDB	384	52.60639954	-1.034999967
LE	Lesnik	NDB	395	44.83309937	34.24840164
LE	Blayd	NDB	242	37.98699951	-84.66049957
LE	Lewie	NDB	240	43.96229935	-70.33799744
LE	Leevy	NDB	350	35.92720032	-78.72190094
LE	Lusaka	NDB	325	-15.3380003	28.53319931
LEA	Luepa	NDB	286	5.816669941	-61.48329926
LEB	Lebanon	VOR-DME	113700	43.67890167	-72.2161026
LEC	Leigh Creek	VOR	117800	-30.59639931	138.4290009
LEC	Leigh Creek	NDB	287	-30.59860039	138.4420013
LED	Leipzig South	DME	112150	51.41130066	12.22379971
LEE	Leeming	TACAN	112600	54.29710007	-1.536870003
LEE	Leesburg	NDB	335	28.81819916	-81.80729675
LEG	Leipzig	VOR-DME	115850	51.43600082	12.47319984
LEH	Leh	VOR-DME	115700	34.73279953	77.56639862
LEM	Lemmon	VOR	111400	45.91970062	-102.1039963
LEN	Bandar Lengeh	VOR-DME	114800	26.53610039	54.8512001
LEN	Lencois	NDB	235	-12.48569965	-41.27560043
LEN	Bandar Lengeh	NDB	408	26.53759956	54.86119843
LEN	Leon	NDB	330	42.58660126	-5.648059845
LEO	Leonora	NDB	377	-28.87890053	121.3199997
LEQ	Lesquin	VOR-DME	109000	50.5617981	3.089169979
LET	Leticia	VOR-DME	117500	-4.195000172	-69.93969727
LET	Leticia	NDB	407	-4.20167017	-69.94239807
LEV	Leeville	VORTAC	113500	29.17519951	-90.10399628
LEV	Levaldigi	NDB	371	44.5442009	7.615389824
LEZ	Nice	NDB	399	43.72539902	7.326640129
LF	La Salle	NDB	336	49.64250183	-97.30000305
LF	Bazhenovo	NDB	520	55.63330078	73.09999847
LF	Ronneby	NDB	380	56.19509888	15.24720001
LF	Laffs	NDB	375	30.28930092	-91.90789795
LF	Flufy	NDB	350	31.21890068	-94.82510376
LFA	La Fria	VOR-DME	113000	8.244720459	-72.26809692
LFA	Merrill	NDB	347	41.98519897	-121.6429977
LFB	Lafayette	NDB	245	36.51509857	-86.06099701
LFD	Litchfield	VOR-DME	111200	42.0625	-84.76509857
LFI	Langley	TACAN	112300	37.08560181	-76.35939789
LFK	Lufkin	VORTAC	112100	31.16239929	-94.71700287
LFT	Lafayette	VORTAC	109800	30.19379997	-91.99259949
LFU	Lifou	VOR-DME	113300	-20.77420044	167.2409973
LFV	Marconi	VOR-DME	114700	42.01720047	-70.03730011
LG	Liege	NDB	349	50.65010071	5.466770172
LG	Luhansk	NDB	126	48.4090004	39.44649887
LG	Becca	NDB	233	33.75669861	-118.0770035
LG	Peths	NDB	332	40.71459961	-73.92939758
LGA	La Guardia	VOR-DME	113100	40.783724	-73.868599
LGC	Lagrange	VORTAC	115600	33.04909897	-85.20619965
LGD	La Grande	NDB	296	45.34249878	-117.9629974
LGE	Liege	VOR-DME	115450	50.65390015	5.470560074
LGI	Freetown Lungi	VOR-DME	115500	8.617179871	-13.19139957
LGI	Freetown Lungi	NDB	339	8.65100956	-13.16670036
LGL	L'Aigle	VOR	115000	48.79059982	0.5302780271
LGM	La Gomera	VOR-DME	116000	28.02869987	-17.21489906
LGU	Logan	VOR-DME	109800	41.84410095	-111.8649979
LH	Huguang	NDB	356	21.13170052	110.336998
LH	Labuha	NDB	347	-0.635258019	127.5029984
LH	Lilongwe	NDB	378	-13.84399986	33.84749985
LH	Caser	NDB	338	39.74890137	-82.53530121
LH	Egrow	NDB	334	40.5603981	-88.87460327
LHC	Loosahatchie	NDB	265	35.28469849	-89.67140198
LHD	Lahad Datu	NDB	334	5.024750233	118.3359985
LHE	Hamamatsu	VOR-DME	110000	34.7478981	137.6809998
LHI	Lord Howe Island	NDB-DME	272	-31.52120018	159.0659943
LHO	Brigham City	VOR-DME	112900	41.79290009	-112.0100021
LHR	Lockhart River	NDB	392	-12.78829956	143.3029938
LHR	Lahr	NDB	337	48.34870148	7.811160088
LHR	Kunaye	NDB	218	-3.04482007	152.6260071
LHS	Lake Hughes	VORTAC	108400	34.68299866	-118.5770035
LHT	Hamamatsu	TACAN	114700	34.74720001	137.7100067
LHY	Lake Henry	VORTAC	110800	41.47579956	-75.48259735
LI	Medellin	NDB	274	6.207270145	-75.42189789
LI	Dusseldorf	NDB	417	51.34700012	6.891280174
LI	Lykhacheve	NDB	430	49.36819839	36.20669937
LI	Lasky	NDB	353	34.66899872	-92.30549622
LI	Hullz	NDB	346	42.30310059	-70.92189789
LIA	Liberator	VOR	114900	42.98270035	-115.7740021
LIB	Liberty	VORTAC	113000	35.81159973	-79.61260223
LIB	Liberia	VOR-DME	112800	10.59329987	-85.54669952
